NAME,MCF-7,SK-BR-3˜,MW,Si,Mi,RBN,nN,nO,nHet,H%,O%,Fsp3,ARR,D/Dtr06,ZM1Kup,ZM1Mad,ZM2V,DBI,GNar,BLI,PJI2,VAR,ICR,PW2,PW3,PW4,PW5,MAXDN,MAXDP,Psi_i_t,BAC,LOC,SRW07,piPC10,PCR,PCD,X1A,X2A,X3A,X4A,X5A,X2v,X5v,X0Av,X2Av,X3Av,X5Av,X5sol,IDDE,IVDE,Ges,rGes,IC0,IC1,IC2,IC3,IC4,IC5,SIC0,SIC2,SIC4,CIC0,CIC1,CIC3,CIC5,BIC1,BIC3,BIC4,BIC5,SpPosA_A,VE1sign_A,VE3sign_A,J_D,VE1sign_D,VE3sign_D,SpMax_L,SpDiam_L,AVS_X,ChiA_X,SpPosA_X,SpDiam_X,VE1sign_X,VE3sign_X,AVS_H2,ChiA_H2,SpPosA_H2,VE1_Dt,VE2_Dt,VE2sign_Dt,VE3sign_Dt,VE1_D/Dt,VE2_D/Dt,VE1sign_D/Dt,VE3sign_D/Dt,J_Dz(m),SM1_Dz(m),VR2_Dz(m),J_Dz(v),SM1_Dz(v),VE1sign_Dz(v),VE3sign_Dz(v),VE2sign_Dz(e),VE3sign_Dz(e),J_Dz(p),HyWi_Dz(p),VE1_Dz(p),VE2_Dz(p),VE1sign_Dz(p),VE3sign_Dz(p),J_Dz(i),VE2sign_Dz(i),VE3sign_Dz(i),AVS_B(m),ChiA_B(m),SpMax_B(m),SpDiam_B(m),SpMAD_B(m),SM5_B(m),VE2sign_B(m),AVS_B(v),ChiA_B(v),SpPosA_B(v),ChiA_B(e),SpMAD_B(e),SM5_B(e),VE1sign_B(e),VE3sign_B(e),SpMax_B(p),SM4_B(p),VE1_B(p),VE2sign_B(p),VE3sign_B(p),SpPosA_B(i),SpMax_B(i),VE3sign_B(i),ChiA_B(s),SpPosA_B(s),SpMaxA_B(s),SM1_B(s),SM2_B(s),SM5_B(s),VE1_B(s),VE2sign_B(s),VE3sign_B(s),ATS4m,ATS4p,ATS4s,ATS6s,ATS8s,ATSC4v,ATSC1e,ATSC2e,ATSC3e,ATSC5e,ATSC7e,ATSC8e,ATSC3i,ATSC7i,ATSC1s,ATSC2s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS2v,MATS3v,MATS5v,MATS6v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS5p,MATS7p,MATS8p,MATS1i,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS6i,GATS7i,GATS8i,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS7s,GATS8s,GGI1,GGI4,GGI5,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT,SpMax1_Bh(m),SpMax2_Bh(m),SpMax3_Bh(m),SpMax4_Bh(m),SpMax5_Bh(m),SpMax6_Bh(m),SpMax8_Bh(m),SpMax1_Bh(v),SpMax2_Bh(v),SpMax5_Bh(v),SpMax6_Bh(e),SpMax7_Bh(e),SpMax8_Bh(e),SpMax4_Bh(p),SpMax6_Bh(p),SpMax8_Bh(p),SpMax4_Bh(i),SpMax5_Bh(i),SpMax1_Bh(s),SpMax2_Bh(s),SpMax4_Bh(s),SpMax5_Bh(s),SpMax6_Bh(s),SpMax7_Bh(s),SpMax8_Bh(s),SpMin3_Bh(m),SpMin5_Bh(m),SpMin2_Bh(v),SpMin4_Bh(v),SpMin6_Bh(v),SpMin7_Bh(v),SpMin8_Bh(v),SpMin1_Bh(p),SpMin3_Bh(p),SpMin2_Bh(i),SpMin3_Bh(i),SpMin4_Bh(i),SpMin6_Bh(i),SpMin1_Bh(s),SpMin2_Bh(s),SpMin4_Bh(s),SpMin6_Bh(s),SpMin8_Bh(s),P_VSA_LogP_2,P_VSA_LogP_4,P_VSA_LogP_5,P_VSA_LogP_6,P_VSA_MR_1,P_VSA_MR_2,P_VSA_MR_5,P_VSA_MR_6,P_VSA_m_2,P_VSA_v_3,P_VSA_e_3,P_VSA_e_5,P_VSA_i_4,P_VSA_s_3,P_VSA_s_4,P_VSA_s_6,P_VSA_ppp_L,P_VSA_ppp_ar,P_VSA_ppp_con,P_VSA_ppp_cyc,P_VSA_ppp_ter,P_VSA_charge_1,P_VSA_charge_2,P_VSA_charge_6,P_VSA_charge_7,P_VSA_charge_9,P_VSA_charge_10,P_VSA_charge_11,P_VSA_charge_14,Eta_betaS_A,Eta_betaP,Eta_betaP_A,Eta_C_A,Eta_F_A,Eta_FL,Eta_FL_A,Eta_B,Eta_B_A,Eta_sh_p,Eta_sh_y,Eta_D_AlphaB,Eta_epsi_4,Eta_epsi_5,Eta_D_epsiA,Eta_D_psiA,Eta_D_beta,SpMAD_EA,SpMAD_EA(ed),SpMAD_EA(bo),SpMaxA_EA(dm),SpMAD_EA(dm),SpDiam_EA(ri),SpMAD_EA(ri),SpDiam_AEA(ed),SpMAD_AEA(ed),SpDiam_AEA(bo),SpMax_AEA(dm),SpMaxA_AEA(dm),SpMAD_AEA(dm),SpDiam_AEA(ri),Chi0_EA(dm),Chi1_EA(dm),SM04_EA,SM07_EA(ed),SM03_EA(bo),SM04_EA(bo),SM11_EA(bo),SM02_EA(dm),SM15_EA(dm),SM07_EA(ri),SM12_AEA(bo),SM03_AEA(dm),SM14_AEA(dm),SM06_AEA(ri),SM10_AEA(ri),SM12_AEA(ri),SM15_AEA(ri),Eig02_EA(dm),Eig03_EA(ri),Eig04_EA(ri),Eig08_EA(ri),Eig02_AEA(ed),Eig04_AEA(ed),Eig07_AEA(ed),Eig08_AEA(ed),Eig10_AEA(ed),Eig11_AEA(ed),Eig05_AEA(bo),Eig10_AEA(bo),Eig12_AEA(bo),Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),Eig05_AEA(dm),Eig06_AEA(dm),Eig07_AEA(dm),Eig08_AEA(dm),Eig09_AEA(dm),Eig10_AEA(dm),Eig11_AEA(dm),Eig12_AEA(dm),Eig06_AEA(ri),Eig10_AEA(ri),SPAM,SPH,PJI3,HOMA,CMBL,HOMT,DISPm,QXXm,DISPv,DISPe,QXXe,DISPp,DISPi,QXXs,J_G,VE2sign_G,VE3sign_G,SpMAD_RG,VE1_RG,VE2_RG,VE3_RG,VE2sign_RG,VE3sign_RG,Chi_G/D,SpPosA_G/D,SpMaxA_G/D,VE2_G/D,VE1sign_G/D,VE3sign_G/D,WiA_Coulomb,AVS_Coulomb,ChiA_Coulomb,SpAbs_Coulomb,SpPosA_Coulomb,SM2_Coulomb,VE1_Coulomb,VE2_Coulomb,VE2sign_Coulomb,VE3sign_Coulomb,TDB01u,TDB03u,TDB04u,TDB05u,TDB07u,TDB08u,TDB09u,TDB10u,TDB01m,TDB04m,TDB07m,TDB08m,TDB09m,TDB10m,TDB02v,TDB05v,TDB07v,TDB09v,TDB03e,TDB05e,TDB06e,TDB07e,TDB08e,TDB09e,TDB10e,TDB02p,TDB03p,TDB04p,TDB05p,TDB06p,TDB07p,TDB08p,TDB09p,TDB10p,TDB01i,TDB02i,TDB03i,TDB04i,TDB05i,TDB06i,TDB07i,TDB08i,TDB09i,TDB10i,TDB04s,TDB06s,TDB08s,TDB09s,TDB10s,TDB04r,TDB06r,TDB08r,RDF035u,RDF055u,RDF075u,RDF085u,RDF125u,RDF130u,RDF025m,RDF030m,RDF035m,RDF040m,RDF050m,RDF060m,RDF065m,RDF070m,RDF080m,RDF085m,RDF095m,RDF100m,RDF105m,RDF110m,RDF115m,RDF030v,RDF035v,RDF040v,RDF045v,RDF070v,RDF075v,RDF090v,RDF105v,RDF010e,RDF025e,RDF040e,RDF045e,RDF050e,RDF060e,RDF080e,RDF090e,RDF100e,RDF105e,RDF115e,RDF135e,RDF020p,RDF030p,RDF040p,RDF065p,RDF080p,RDF085p,RDF095p,RDF100p,RDF120p,RDF020i,RDF030i,RDF070i,RDF095i,RDF010s,RDF025s,RDF030s,RDF040s,RDF045s,RDF050s,RDF055s,RDF060s,RDF065s,RDF070s,RDF080s,RDF085s,RDF090s,RDF100s,RDF105s,RDF110s,RDF140s,Mor16u,Mor21u,Mor26u,Mor28u,Mor29u,Mor31u,Mor03m,Mor04m,Mor06m,Mor07m,Mor08m,Mor09m,Mor10m,Mor11m,Mor12m,Mor13m,Mor14m,Mor15m,Mor16m,Mor17m,Mor18m,Mor19m,Mor20m,Mor21m,Mor22m,Mor23m,Mor24m,Mor25m,Mor26m,Mor27m,Mor28m,Mor29m,Mor30m,Mor31m,Mor32m,Mor03v,Mor06v,Mor07v,Mor08v,Mor09v,Mor11v,Mor12v,Mor13v,Mor14v,Mor26v,Mor27v,Mor28v,Mor29v,Mor30v,Mor04e,Mor06e,Mor07e,Mor08e,Mor11e,Mor12e,Mor13e,Mor14e,Mor15e,Mor18e,Mor22e,Mor23e,Mor25e,Mor27e,Mor04p,Mor05p,Mor08p,Mor09p,Mor10p,Mor11p,Mor13p,Mor15p,Mor16p,Mor17p,Mor18p,Mor19p,Mor20p,Mor21p,Mor22p,Mor23p,Mor24p,Mor25p,Mor27p,Mor29p,Mor30p,Mor31p,Mor32p,Mor02i,Mor03i,Mor06i,Mor09i,Mor10i,Mor17i,Mor19i,Mor20i,Mor24i,Mor30i,Mor32i,Mor02s,Mor03s,Mor04s,Mor05s,Mor06s,Mor07s,Mor08s,Mor09s,Mor10s,Mor11s,Mor12s,Mor13s,Mor14s,Mor15s,Mor16s,Mor17s,Mor18s,Mor19s,Mor20s,Mor21s,Mor22s,Mor23s,Mor24s,Mor25s,Mor26s,Mor27s,Mor28s,Mor29s,Mor30s,Mor31s,Mor32s,G1u,G2u,G1m,G2m,E1m,E2m,G1v,G2v,E1v,E2v,P2e,G1e,G2e,E1e,E2e,L2p,G1p,G2p,E1p,E2p,E3p,G1i,G2i,E1i,L2s,P1s,G1s,G2s,E1s,E2s,Gu,Km,Kp,Du,Dm,Dv,Dp,Ds,ITH,ISH,HGM,H3u,H7u,H8u,HATS5u,HATS6u,H0m,H1m,H2m,H3m,H4m,H5m,H6m,H7m,HTm,HATS0m,HATS1m,HATS2m,HATS3m,HATS4m,HATS5m,HATS6m,HATS7m,HATS8m,HATSm,H2v,H3v,H5v,H6v,H8v,HATS0v,HATS1v,HATS2v,HATS3v,HATS4v,HATS5v,HATS6v,HATS8v,HATSv,H4e,HATS4e,HATS7e,HATS8e,H1p,H2p,H3p,H5p,H7p,HTp,HATS0p,HATS2p,HATS3p,HATS4p,HATS5p,HATS6p,HATS7p,HATS8p,HATSp,H0i,H5i,HATS0i,HATS1i,HATS3i,H0s,H2s,H3s,H4s,H5s,H6s,H7s,HTs,HATS0s,HATS1s,HATS3s,HATS4s,HATS5s,HATS6s,HATS7s,HATS8s,RARS,REIG,R2u,R4u,RTu,R1u+,R8u+,R3m,R4m,R5m,R6m,R7m,R8m,RTm,R2m+,R3m+,R4m+,R5m+,R6m+,R7m+,R8m+,RTm+,R2v,R3v,R4v,R5v,R6v,R7v,RTv,R1v+,R2v+,R3v+,R4v+,R5v+,R6v+,R7v+,R8v+,R1e,R3e,R5e,R3e+,R4e+,R5e+,R6e+,R7e+,R8e+,RTe+,R3p,R4p,R5p,R6p,R8p,RTp,R1p+,R2p+,R3p+,R4p+,R5p+,R6p+,R7p+,R8p+,R7i,R8i,R3i+,R5i+,R6i+,R1s,R3s,R4s,R5s,R6s,R7s,R8s,R1s+,R2s+,R3s+,R4s+,R5s+,R6s+,R7s+,R8s+,DP14,SHP2,nCp,nCs,nCbH,nArCOOR,nArOR,C-005,C-025,C-026,C-033,C-040,H-046,H-047,H-051,H-052,O-058,O-060,SaaCH,SdssC,SaasC,SaaO,NsCH3,NssCH2,NaaCH,NdssC,NssO,minsCH3,minaaCH,minaasC,MaxsCH3,MaxssCH2,MaxdssC,MaxaasC,MaxaaaC,MaxssO,CATS2D_04_DL,CATS2D_00_AA,CATS2D_02_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_07_AA,CATS2D_03_AL,CATS2D_04_AL,CATS2D_05_AL,CATS2D_06_AL,CATS2D_07_AL,CATS2D_08_AL,CATS2D_09_AL,CATS2D_00_LL,CATS2D_02_LL,CATS2D_04_LL,CATS2D_05_LL,CATS2D_06_LL,CATS2D_07_LL,SHED_DA,SHED_AA,SHED_AL,SHED_LL,T(O..O),B05[O-O],B07[C-N],B07[O-O],B08[C-O],B09[C-O],B10[C-C],B10[C-O],F01[C-C],F01[C-O],F02[C-N],F02[C-O],F03[C-O],F03[C-S],F04[C-N],F04[C-O],F04[N-O],F04[O-O],F05[C-N],F05[C-O],F05[C-S],F06[C-O],F07[C-N],F07[C-O],F07[C-S],F07[O-O],F08[C-C],F08[C-N],F08[C-O],F09[C-O],F10[C-C],qpmax,qnmax,Qpos,Qmean,RPCG,PCWTE1,Hy,TPSA(Tot),MLOGP2,LOGPcons,PDI,SAscore,PBF,DLS_02,DLS_04,DLS_cons,LLS_01,CMC-50,Inflammat-80,Inflammat-50,Depressant-80,Hypnotic-80,Hypnotic-50,Neoplastic-80,Neoplastic-50,Infective-80,Infective-50,QEDu,QED,CATS3D_02_AA,CATS3D_06_AA,CATS3D_07_AA,CATS3D_02_AL,CATS3D_03_AL,CATS3D_05_AL,CATS3D_07_AL,CATS3D_08_AL,CATS3D_09_AL,CATS3D_10_AL,CATS3D_05_LL,CATS3D_06_LL,CATS3D_07_LL,CATS3D_08_LL,CATS3D_09_LL,CATS3D_10_LL,CATS3D_12_LL,WHALES00_Rem,WHALES10_Rem,WHALES20_Rem,WHALES30_Rem,WHALES40_Rem,WHALES50_Rem,WHALES60_Rem,WHALES70_Rem,WHALES80_Rem,WHALES90_Rem,WHALES100_Rem,WHALES00_Isol,WHALES10_Isol,WHALES30_Isol,WHALES60_Isol,WHALES70_Isol,WHALES80_Isol,WHALES90_Isol,WHALES100_Isol,WHALES00_IR,WHALES10_IR,WHALES20_IR,WHALES40_IR,WHALES50_IR,WHALES70_IR,WHALES80_IR,WHALES90_IR,WHALES100_IR,MDEC-11,MDEC-12,MDEC-13,MDEC-22,MDEC-23,MDEC-33
53.mol,20,5.8,384.45,53.9896,1.101828571,3,0,4,4,40.81632653,8.163265306,0.16,0.666666667,217.8695312,470.9421488,177.6178296,465,2.828427125,2.14968074,0.879065552,0.875,129,2.957311496,0.588546798,0.374230513,0.217066403,0.122814308,2.051324457,6.070081648,3.44E-05,21,0.827788516,4.844187086,8.967393129,1.529465931,4.519529102,0.427809803,0.260522074,0.162045381,0.100905741,0.063484122,7.163451631,2.932926156,0.570215599,0.14619289,0.076571579,0.020088535,9.26868185,4.720049961,1.439868363,27,0.931034483,1.318077872,3.428742541,4.52187566,5.02247413,5.11951265,5.11951265,0.234754406,0.805362305,0.9118036,4.296631972,2.185967303,0.592235714,0.495197194,0.569334628,0.833970007,0.850083025,0.850083025,0.669387945,0.044562509,-3.917988066,1.333029482,0.114244983,-2.732272299,5.34711964,5.299632617,0.973636103,0.996175919,0.300326943,1.987812198,0.058333851,-3.578830113,4.111694614,0.237877816,0.655139493,4.87815549,0.168212258,0.002347164,-3.38446985,4.71320239,0.16252422,0.011058746,-5.673252968,1.806326576,0.69194646,1.12080303,1.666804479,-0.953971799,0.185846541,-2.119452002,0.005288419,-2.361400777,1.532550051,8.839687908,4.852154338,0.167315667,0.251538554,-1.738246775,1.787380501,0.005357133,-2.34514175,3.744551841,0.25866496,4.077625869,6.033981339,1.594684961,8.220563415,6.30E-05,3.65939322,0.264710362,1.32516475,0.258706294,1.594501601,8.219621624,0.002202389,-7.705607269,4.008368842,6.939939976,4.223102827,0.003966672,-2.723609548,1.372198583,4.064201452,-5.587368978,0.205601439,2.282481263,0.256301055,4.158889333,5.569035497,10.50032736,3.982068572,0.002376842,-3.368644964,4.212208599,4.243987149,5.996809266,5.987715612,5.556085036,12.68835539,0.010580835,0.217135686,0.160867995,0.189860365,0.378438461,0.418374358,1.167318206,1.007624726,5.650489356,23.97493823,32.17009905,35.7506263,66.20184936,40.38766668,0.067443205,0.18924594,0.106119066,-0.087865124,-0.040468147,-0.069824954,-0.002147117,-0.254688132,0.182812227,0.106526436,-0.125017058,0.030018572,-0.192873389,-0.005359981,0.086626086,-0.058405537,0.10368069,-0.029179717,-0.206384505,-0.037842405,0.067065664,-0.027140793,0.153684009,0.0672254,-0.180642226,0.073707784,-0.072810476,-0.039290222,-0.057742648,0.11201801,0.003832081,0.060181011,0.055225828,-0.182017869,-0.119574945,-0.028428838,0.701523417,0.688893445,0.784686979,0.985932448,0.994029146,1.140404803,1.027218148,1.220173608,0.734222027,0.811131711,1.06949519,1.091424536,0.939065143,0.907253251,1.119239843,0.746736846,0.866949226,1.051648482,0.973098492,0.971905656,1.598431737,1.335249681,1.15885525,0.975046915,0.80833748,0.89360618,1.124068046,1.153307365,0.910329784,0.898582014,1.034840594,1.000086089,0.82893886,0.91877924,1.13453539,0.919559212,0.906914273,1.016001037,0.625030031,0.587523978,0.774474262,0.918881888,0.961032622,1.613811207,1.340756252,5,2.770555556,1.406944444,0.319751512,0.202816358,0.09070503,0.151515152,0.077097506,0.048115079,0.050373737,0.029311343,0.021953694,0.017809902,0.011419697,0.009657922,0.005669064,0.422923095,4.141730447,3.940102069,3.734726767,3.39286582,3.205629574,3.161740576,2.764314351,4.109916779,3.922153535,3.204732429,3.256791141,3.229993907,2.916543556,3.391132686,3.02912557,2.778292444,3.549134237,3.403660252,7.432747868,5.074826897,4.807685392,4.386813544,4.337005846,4.139762531,3.992214282,1.815906977,1.647853143,2.000841847,1.692367364,1.516341127,1.428593283,1.106840501,2.150719638,1.794664843,1.901292962,1.639397348,1.475359894,1.242527409,1.358380414,1.143035704,0.812407573,0.575615917,0.298507767,2.534531739,32.33625751,63.06778177,10.89764187,235.4220399,56.65204909,20.18494026,145.8189167,166.003857,166.003857,0,56.65204909,0,52.18416379,113.8196932,56.65204909,126.544971,137.2518751,154.9348576,155.4430935,53.67839296,31.50712206,0,65.6826891,48.73259271,155.3218563,13.87782398,10.69224903,7.191330476,0.629310345,22.5,0.775862069,0.808326525,1.082284869,8.041037142,0.277277143,0.726276499,0.025044017,0.13253012,0.43373494,0.022988506,0.512560386,0.805747126,0.152484285,0.121988587,4.25,1.526064668,4.716723587,2.071589572,0.050739255,0.153599722,5.389803933,1.498903944,6.745801994,1.61602439,5.673701777,3.797034898,0.115061664,1.583415235,5.505133152,15.79771003,13.1791513,6.282266747,18.12951318,5.164785974,7.542147183,17.38704615,2.090183638,0,9.12173656,2.487263813,1.493020025,6.875842482,2.550813583,0.047051051,4.380903519,2.882842643,0.86,2.696471646,2.401471726,1.560535271,6.790927792,5.789503566,5.003833318,4.767877957,4.148107511,3.671049894,3.593515786,2.576613919,2.432878994,3.234654212,3.110949004,2.836551072,2.762406337,2.336032384,2.063705639,1.786165609,1.633354097,1.415430573,1.18209112,1,3.146923282,2.116791963,0.435084099,0.953739932,0.967266161,0.756800045,1.498508892,19.67680116,3.217725063,85.05393238,2.357490355,0.177328537,189.67995,0.184086512,0.280110292,298.0754425,1.527594794,0.00202561,-4.915915107,0.836670881,2.682529667,0.054745503,2.099868215,0.002923029,-4.135457165,1.053379648,1.087166059,1.007098709,0.115289806,0.061236114,-5.943662661,5.120235916,220.7607238,0.005322474,1243.521081,25.19429071,12.08384205,5.373189135,0.109656921,0.005107454,-2.947837393,1.284871151,3.204781413,4.148013474,4.967049617,6.929122651,8.149755987,8.984862056,9.663805329,0.963816266,2.405986968,3.268383097,3.709137954,3.178702784,2.913798714,1.43467018,2.445969523,3.309806002,3.863729693,3.288545693,5.028450555,6.012105166,7.139437067,8.379320638,9.015558256,9.495458486,1.451901169,1.969626747,2.426221515,2.586043366,2.655452583,3.466781547,4.289849864,4.341271832,4.326337894,1.407354762,2.584987416,3.698928833,4.807293396,5.906705702,7.236466214,8.429226543,9.733523883,10.8680181,11.94277038,14.01355082,18.42699841,26.43996154,24.67895834,23.2738066,2.75419221,3.146467952,4.842359053,21.7421286,19.80840493,14.23523415,15.61250469,10.58071627,4.352623126,25.68624627,4.895704243,9.571852222,5.975374644,13.70368913,11.09045558,8.707350224,7.720013039,5.324473551,4.8753826,1.949866887,4.06642524,3.553976444,1.902096698,3.753367739,5.186606331,9.888485116,6.188622863,12.29174012,7.45083457,7.023324873,6.636857686,4.712220814,7.529154305,35.87843194,18.52097715,25.98473929,27.80219941,27.63565171,14.84565,13.88023593,12.24075763,13.47958985,10.6671609,4.391239074,1.848827805,5.646298131,7.010365879,10.74227508,7.028820897,6.747404026,3.886693652,5.979374537,4.647821304,8.146330512,14.17159704,17.80033375,11.0506282,15.785991,105.3457966,37.81546281,62.37857547,101.4203157,82.39089496,50.65442873,91.25861821,75.09942188,50.57379426,39.52226324,44.63794674,43.87813963,31.77756854,31.43402234,20.18644566,7.008607256,0.429216449,-1.386819354,-0.195799894,-0.530172487,-0.38919622,0.534331668,-2.66435921,-1.293949306,1.182842716,5.64752759,-2.290454664,-2.65620718,0.85813824,0.581039285,1.20780535,-1.564453973,-1.151909993,1.867308886,0.05555135,0.20815999,-1.306067775,0.048895493,1.214782762,-0.36694306,-0.034828615,-0.820663217,0.19824255,1.186779351,-0.485661216,-0.297641117,0.020518027,-0.039064364,0.547954105,-0.308281645,-0.502417788,-2.670060547,0.769338967,5.016730663,-1.662956272,-1.889851103,0.533653121,0.487171103,-1.218089337,-0.591010039,-0.398524362,-0.356243023,-0.044087306,-0.050642948,0.42477399,0.774286874,-2.806915782,5.951152081,-0.008390536,-0.515364028,-0.355700713,-0.151619837,0.077881167,1.369840678,-2.070903416,-0.123007384,-1.435783268,2.039509263,-0.313282744,-0.787791396,-5.477912638,-1.289768768,-1.539891259,0.406760817,0.429376823,-0.997470616,1.571572149,0.13213719,-0.452389872,-1.436675526,0.577252118,1.414609376,-0.673714801,-0.230280474,-0.893171819,0.280956313,1.302456802,-0.383001098,-0.08249993,0.385488036,0.001459379,-0.414378071,43.74255315,-6.880237743,-4.169507765,-0.773422259,-0.549161387,-1.36648189,1.39599786,2.308518617,-0.306487137,0.719278387,-0.613948165,110.5934138,-12.12259725,1.551117382,-28.40904526,-8.120291482,21.72739086,-2.746338951,-10.01756039,1.511796396,-0.537583463,0.985281639,-2.568132811,-2.084097967,4.906392501,0.433678468,-1.345982458,-5.517495909,1.436323312,4.687737104,-2.204520755,0.036838631,-4.495961612,-0.450571296,6.125459673,-1.797113048,-0.664822721,-0.565974325,-0.704783704,2.046262932,0.205123465,-2.050675302,0.161363652,0.2108549,0.161363652,0.156603875,0.310071036,0.211390176,0.151178211,0.165996239,0.384993848,0.254478388,0.11952999,0.151178211,0.17526081,0.524352537,0.407186883,2.814638093,0.161363652,0.165996239,0.429800743,0.284067176,0.137366934,0.151178211,0.17526081,0.574218809,3.261266387,0.858285634,0.151178211,0.151178211,0.400323556,0.356300167,0.196357842,0.817096784,0.816096825,0.420758061,0.186589949,0.244609811,0.283744951,0.299402688,88.6426179,0.629200073,4.20717563,2.052404314,0.685716455,0.275756192,0.401480234,0.423700168,1.141364737,0.974105914,0.910550578,0.681072137,0.497133034,0.34146232,0.214079202,0.113018924,9.021053304,0.059655186,0.052489836,0.057250284,0.061531361,0.068972796,0.069379753,0.055496254,0.049440332,0.055204296,1.51274155,1.047778695,0.796615417,0.461932068,0.295668294,0.064969291,0.065209806,0.070401722,0.07945611,0.081395797,0.093949353,0.103218883,0.084920909,0.062989536,2.238398439,1.552932902,0.259392375,0.257744744,0.177302882,1.227156466,1.191601982,0.890775936,0.562202664,0.17200289,12.26192918,0.080008699,0.098950234,0.098036612,0.112676911,0.132664765,0.111432067,0.07207934,0.069457786,2.860010592,3.977151722,1.974758401,0.380248464,0.196752075,0.3616678,8.151899491,6.9267331,5.008454321,3.963699881,3.648190855,3.171945347,1.929725601,78.12448675,0.519579264,0.418895144,0.567579148,0.644462796,0.836988807,0.917453743,0.595200271,0.556713099,0.519080435,0.598700278,1.964080463,1.208017508,25.43494131,0.121203246,0.013612905,0.498147391,0.428648274,0.347912159,0.240902572,0.177417628,0.15577441,7.346959348,0.039380306,0.020971306,0.017971421,0.018411232,0.016780892,0.013269849,0.013571872,0.062909646,0.70690225,0.574768673,0.500888033,0.435600629,0.308403145,0.196194981,8.982676859,0.046997451,0.022402031,0.020971306,0.017971421,0.013640926,0.00948174,0.007120018,0.009069982,2.008489348,1.473331467,1.33163842,0.049626489,0.028995189,0.034932871,0.040577995,0.021540529,0.017016827,0.114149217,0.644714269,0.565665865,0.518329889,0.369932564,0.183966349,10.42045513,0.046997451,0.022402031,0.020971306,0.017971421,0.013640926,0.00948174,0.007047306,0.009069982,0.868108603,0.518810773,0.076916035,0.057433214,0.066714375,5.476170073,3.559764237,3.349423414,3.385825276,3.143185289,1.757283766,1.409195964,0.330556616,0.275276324,0.138948484,0.164843385,0.193482399,0.17634926,0.120622027,0.187355731,11.95119759,0.361578131,2,1,9,1,1,1,7,2,0,1,5,12,3,0,1,3,17.75748086,-0.384657791,6.75971977,6.118370418,3,1,9,1,2,1.627525876,1.871089152,0.477928661,2.12039392,0.913493056,-0.384657791,1.223790044,1.100607346,5.867843679,0,4,1,2,0,1,9,12,16,11,5,3,1,19,23,19,15,13,14,0,3.77976315,9.227889829,10.78635129,33,0,0,1,1,1,1,1,26,7,0,10,14,0,0,14,0,2,0,16,0,13,0,9,0,1,22,0,4,4,14,0.348785341,-0.495110691,2.188922049,0.089343757,0.159341143,23.93323738,-0.853476264,52.58,15.74616482,5.330287911,1.033460178,4.118870585,0.239336496,1,0.6,0.871428571,0.5,0,0,0,0,0,0,0,0,0,0,0.367660335,0.312947832,1,1,1,13,10,11,6,2,1,3,13,12,14,14,15,10,3,-9.657,-2.436,-1.75,-1.253,-0.959,-0.788,-0.532,0.323,0.412,0.641,1.843,-0.38,-0.075,-0.051,-0.021,0.038,0.057,0.069,0.297,-0.214,-0.076,-0.051,-0.036,-0.024,0.05,0.139,0.162,0.453,0.282310809,4.850024657,6.452654043,9.543502323,29.51125892,20.94528928
